GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC04_EST_VC12,HC04_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC04_EST_VC16,HC04_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC04_EST_VC17,HC04_MOE_VC17
5000900US4101,4101,"Congressional District 1 (109th Congress), Oregon",288419,4005,181587,4374,145123,4130,106832,4609,6.9,0.8,4.3,0.9,1.5,0.4,12.8,1.6,5.8,0.8,3.5,0.6,1.6,0.5,9.9,1.6,10.7,1.2,7.6,1.3,5.5,1.1,16.7,2.3,10.9,1.1,8.7,1.3,7.4,1.3,14.6,1.9,15.0,1.1,13.8,1.2,13.7,1.3,16.5,1.8,19.8,1.2,21.4,1.4,23.2,1.6,16.3,2.1,12.9,1.1,16.0,1.5,18.2,1.7,7.1,1.1,11.4,0.9,15.4,1.3,17.9,1.5,4.2,0.9,3.7,0.6,5.1,0.8,6.1,1.0,1.1,0.5,2.9,0.4,4.1,0.6,5.0,0.7,0.8,0.4,50715,1536,62321,2366,71373,2649,31797,2339,66623,2007,80097,3094,90089,3659,41573,1947,17.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),17.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),16.3,(X)
5000900US4102,4102,"Congressional District 2 (109th Congress), Oregon",291765,3524,196471,3779,154417,4432,95294,3714,8.5,0.9,5.1,0.7,2.4,0.7,17.4,2.1,7.7,0.7,4.7,0.7,2.4,0.5,14.9,1.6,13.8,0.9,10.8,1.1,8.3,1.1,20.6,1.8,13.1,1.1,12.8,1.3,11.6,1.3,14.1,2.0,18.3,1.3,19.2,1.3,19.9,1.4,15.5,2.1,20.4,1.2,24.5,1.5,27.6,1.9,11.0,1.8,9.7,0.9,11.9,1.0,14.1,1.3,4.3,1.3,5.6,0.6,7.4,0.8,9.0,1.0,1.4,0.8,1.8,0.4,2.2,0.6,2.8,0.7,0.5,0.3,1.1,0.2,1.5,0.3,2.0,0.4,0.3,0.2,40544,879,47960,1364,54172,1285,22988,1521,50688,1897,57584,1527,64800,1862,33885,4640,22.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.3,(X)
5000900US4103,4103,"Congressional District 3 (109th Congress), Oregon",282284,4226,169483,4546,124651,4296,112801,4076,9.2,1.0,5.8,0.9,1.7,0.7,15.9,1.9,6.4,0.6,3.9,0.7,2.0,0.6,10.5,1.3,12.6,1.0,10.0,1.3,7.0,1.2,17.1,1.7,12.0,0.9,10.1,1.2,8.8,1.4,14.8,1.4,16.1,1.2,16.6,1.4,16.3,1.7,15.9,2.0,19.8,1.3,22.0,1.7,25.0,2.0,14.8,1.6,11.0,1.1,14.4,1.5,17.2,1.9,5.6,1.0,9.0,0.8,11.8,1.2,14.7,1.5,4.3,1.0,2.1,0.4,3.0,0.6,3.9,0.8,0.7,0.5,1.7,0.3,2.5,0.5,3.2,0.6,0.4,0.2,43543,1695,53500,2210,63849,3138,29340,1635,56735,2422,68109,3904,79290,4927,37460,1555,21.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),18.1,(X)
5000900US4104,4104,"Congressional District 4 (109th Congress), Oregon",289695,2746,177668,4668,137154,4394,112027,4502,11.0,0.9,6.1,0.9,2.6,0.7,20.5,2.1,8.0,0.8,3.5,0.7,2.1,0.6,14.9,1.7,15.2,1.1,12.0,1.3,9.5,1.3,20.8,1.7,12.8,1.1,12.4,1.2,11.0,1.3,13.9,1.7,17.2,1.2,19.3,1.6,19.9,1.7,13.7,2.0,18.0,1.0,22.4,1.5,25.4,1.7,9.8,1.3,9.2,0.6,12.4,1.0,14.7,1.2,3.7,0.9,6.0,0.6,8.4,1.0,10.3,1.2,1.6,0.7,1.4,0.3,1.9,0.4,2.4,0.5,0.5,0.3,1.2,0.3,1.6,0.4,2.0,0.5,0.6,0.4,36958,871,46917,1586,53780,2206,21299,1461,47182,982,57043,1588,64014,1846,29771,1586,24.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.8,(X)
5000900US4105,4105,"Congressional District 5 (109th Congress), Oregon",273177,3547,183626,4510,142416,4743,89551,4790,8.8,1.0,5.7,1.0,2.1,0.6,17.4,2.1,6.2,0.8,4.1,0.7,2.1,0.6,11.5,1.8,11.4,1.0,8.5,1.1,6.1,0.9,17.8,2.0,12.1,1.0,9.4,0.9,8.1,1.0,16.9,1.9,14.1,1.0,14.9,1.4,14.8,1.4,13.0,1.7,19.7,1.3,23.0,1.7,24.7,2.0,13.0,1.9,12.0,1.1,14.5,1.4,17.5,1.7,4.7,1.2,9.6,0.8,12.1,1.0,14.8,1.3,3.6,1.0,3.3,0.4,4.2,0.6,5.2,0.8,1.2,0.6,2.7,0.4,3.6,0.6,4.5,0.8,0.9,0.6,46759,1417,56359,2327,66431,1767,27299,1875,62495,2079,72938,2880,84101,3576,37878,2576,21.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),19.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.8,(X)
5000900US4201,4201,"Congressional District 1 (109th Congress), Pennsylvania",232393,5788,139957,5280,57609,4087,92436,5170,19.1,1.6,14.5,2.2,5.0,1.8,27.4,2.6,9.3,1.2,8.8,1.5,4.6,1.4,11.1,1.9,15.3,1.4,15.4,1.8,13.4,2.2,15.9,2.3,13.1,1.6,13.2,1.8,9.7,1.9,12.1,2.3,15.2,1.5,16.6,2.4,16.9,3.2,13.6,1.8,14.4,1.4,15.9,1.9,21.7,3.3,10.5,1.8,6.4,0.9,7.2,1.4,12.5,2.4,4.9,1.3,4.5,0.7,5.8,1.1,11.0,2.4,2.7,1.0,1.5,0.5,1.4,0.5,3.1,1.0,1.0,0.6,1.1,0.3,1.2,0.5,2.1,0.9,0.7,0.4,30011,1787,33172,2407,50303,2557,22136,2154,41082,1528,44712,2383,62965,3905,33109,2375,37.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),40.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.0,(X)
5000900US4202,4202,"Congressional District 2 (109th Congress), Pennsylvania",244537,6215,126887,5008,58760,3678,117650,6873,16.7,1.3,11.1,1.6,2.8,1.0,23.4,2.1,9.5,1.1,6.8,1.5,3.1,1.3,12.5,1.9,14.7,1.4,13.3,1.9,8.1,1.8,16.3,2.1,11.7,1.1,12.3,1.8,8.4,1.9,12.1,1.4,13.7,1.2,13.1,1.9,12.5,2.3,14.0,2.0,15.4,1.3,17.5,2.0,20.8,2.2,12.3,1.8,8.6,1.1,11.6,2.0,17.8,3.3,4.7,1.0,5.6,0.8,8.2,1.4,15.0,2.3,2.7,0.7,2.1,0.6,3.0,1.0,5.8,2.0,1.0,0.5,1.9,0.5,2.9,0.7,5.8,1.4,0.8,0.5,32423,1713,43538,2709,68660,4562,23308,1979,46994,1727,57256,2636,81987,4272,34563,2505,34.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),39.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.8,(X)
5000900US4203,4203,"Congressional District 3 (109th Congress), Pennsylvania",251654,2971,173249,3336,135419,3261,78405,3448,8.7,0.9,4.8,0.7,1.8,0.4,18.7,2.2,7.2,0.7,3.6,0.7,1.7,0.5,15.2,1.6,14.1,0.9,11.5,1.0,9.1,0.9,20.8,1.8,13.7,0.8,13.1,1.1,11.8,1.1,15.2,1.4,18.1,0.9,18.8,1.3,19.4,1.4,16.0,1.8,19.7,1.0,23.7,1.2,26.4,1.5,9.9,1.5,9.6,0.8,12.5,1.0,14.8,1.2,2.3,0.7,6.5,0.6,8.7,0.8,10.8,1.1,1.5,0.6,1.2,0.2,1.6,0.3,2.0,0.4,0.3,0.3,1.2,0.2,1.8,0.3,2.2,0.4,0.1,0.1,40387,958,48522,1112,54961,1323,22088,1134,49794,1002,58619,1139,65795,1461,28625,1281,22.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.2,(X)
5000900US4204,4204,"Congressional District 4 (109th Congress), Pennsylvania",257333,3688,180592,3827,149122,3731,76741,3742,6.1,0.7,2.9,0.7,1.2,0.4,14.1,1.7,6.1,0.7,2.1,0.5,1.2,0.3,15.7,1.9,11.1,0.7,6.9,0.8,4.8,0.7,21.9,1.8,11.3,0.8,10.7,1.0,9.5,1.1,13.2,1.9,15.4,1.0,15.1,1.2,14.7,1.4,14.9,1.9,19.7,1.1,23.0,1.5,23.8,1.7,11.6,1.9,11.5,0.8,14.9,1.0,17.0,1.3,3.5,0.9,12.0,1.0,15.8,1.4,17.9,1.6,2.5,0.8,3.3,0.4,4.2,0.6,4.7,0.6,1.4,0.6,3.5,0.4,4.3,0.5,5.0,0.6,1.3,0.5,50056,1343,62473,1419,69238,1994,24077,1400,68146,2031,80576,2534,87950,3018,37214,2443,20.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),21.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),19.7,(X)
5000900US4205,4205,"Congressional District 5 (109th Congress), Pennsylvania",253544,2570,164963,3464,131514,3356,88581,3112,10.1,0.8,5.3,0.8,1.5,0.4,21.3,1.9,8.4,0.7,4.5,0.8,3.2,0.6,16.8,1.6,16.6,0.9,12.7,1.0,10.7,1.0,23.9,1.9,14.1,0.9,14.2,1.0,13.1,0.9,13.8,1.6,16.2,0.9,18.3,1.2,19.3,1.4,11.8,1.4,18.5,0.9,23.1,1.3,26.1,1.5,8.2,1.1,8.4,0.6,11.4,0.8,13.5,1.0,2.2,0.6,5.7,0.5,7.7,0.7,9.4,0.9,1.6,0.4,0.9,0.2,1.3,0.3,1.6,0.4,0.2,0.1,1.0,0.3,1.4,0.4,1.7,0.5,0.3,0.3,35559,883,45809,1063,51468,890,19028,840,45796,1059,54677,1258,61129,1478,27157,1646,22.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.5,(X)
5000900US4206,4206,"Congressional District 6 (109th Congress), Pennsylvania",263592,5375,181829,5283,146958,5097,81763,4283,5.2,0.7,2.7,0.6,1.2,0.4,11.4,1.8,3.4,0.5,1.3,0.4,0.5,0.3,8.3,1.4,8.9,0.9,5.8,0.9,3.6,0.7,17.0,2.3,8.7,0.9,6.8,0.9,5.1,0.8,13.4,2.0,13.5,1.0,11.9,1.2,11.6,1.5,17.6,2.4,20.2,1.3,21.4,1.6,20.8,1.6,16.1,2.0,13.8,1.1,16.3,1.5,18.0,1.7,7.6,1.4,14.5,0.9,18.2,1.2,20.8,1.4,5.1,1.3,5.7,0.6,7.6,0.8,9.0,0.9,1.6,0.7,6.1,0.7,7.9,1.0,9.4,1.2,2.0,0.7,62189,1783,75027,2463,83929,2736,34972,2275,83293,3095,97318,3873,107170,4446,49754,3755,23.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.1,(X)
5000900US4207,4207,"Congressional District 7 (109th Congress), Pennsylvania",247172,4340,165972,4391,129443,4341,81200,3664,5.4,0.7,3.0,0.6,1.2,0.5,10.8,1.7,3.5,0.5,1.5,0.5,0.8,0.4,7.9,1.2,8.9,0.9,6.4,1.2,4.2,1.0,15.6,2.0,8.7,0.9,7.1,1.1,5.3,1.1,11.4,1.7,13.0,0.9,11.1,0.9,8.9,0.9,16.7,1.8,17.8,1.2,17.9,1.4,17.1,1.4,18.0,2.1,15.2,1.1,16.9,1.5,19.0,1.8,10.3,1.7,15.7,1.0,19.9,1.3,23.3,1.4,6.5,1.3,5.7,0.5,7.9,0.8,9.8,0.9,1.2,0.5,6.2,0.6,8.3,0.9,10.3,1.2,1.7,0.7,63100,2164,78621,2207,90515,2080,38825,2791,85232,2381,100956,3159,114851,3577,50907,3291,23.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.4,(X)
5000900US4208,4208,"Congressional District 8 (109th Congress), Pennsylvania",244922,2258,171362,4241,139801,3953,73560,3659,5.8,1.0,2.3,0.6,0.9,0.4,14.6,2.6,4.4,0.7,1.2,0.4,0.9,0.4,11.9,2.2,7.6,0.9,5.4,0.8,3.8,0.6,14.3,2.5,8.1,1.0,5.5,0.8,4.6,0.8,14.2,2.4,13.1,1.2,11.0,1.0,9.1,1.0,18.3,2.8,18.5,1.2,20.5,1.6,19.6,1.8,13.1,2.0,15.5,1.0,19.1,1.3,20.3,1.5,6.8,1.3,16.6,1.2,21.6,1.6,25.1,1.7,4.3,1.1,6.0,0.7,7.6,1.0,8.8,1.2,1.8,0.8,4.5,0.6,5.9,0.8,6.8,0.9,0.9,0.4,63750,2166,79716,1962,87773,3071,31133,2025,78999,2408,93928,3120,102656,3803,41295,2600,24.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.6,(X)
5000900US4209,4209,"Congressional District 9 (109th Congress), Pennsylvania",256979,3345,178498,4189,145712,3684,78481,2845,8.6,0.7,4.3,0.7,1.4,0.4,19.9,1.7,7.7,0.6,4.2,0.6,2.5,0.5,16.3,1.5,15.1,0.9,11.7,0.9,10.2,0.9,24.0,1.8,13.9,0.9,13.7,1.1,13.7,1.2,14.4,1.7,17.4,1.0,19.0,1.2,18.7,1.3,12.8,1.8,20.6,1.1,24.8,1.4,27.6,1.6,9.6,1.3,9.0,0.7,12.1,1.0,13.8,1.2,1.6,0.5,5.6,0.6,7.4,0.8,8.8,1.0,1.1,0.5,1.1,0.2,1.4,0.3,1.6,0.4,0.1,0.1,1.0,0.2,1.3,0.3,1.6,0.4,0.2,0.1,38775,1125,47470,1365,52605,1358,20954,844,47751,1043,56173,1332,61290,1538,26587,935,23.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.9,(X)
5000900US4210,4210,"Congressional District 10 (109th Congress), Pennsylvania",258453,2968,176099,3296,144023,3483,82354,3434,7.5,0.7,4.1,0.6,1.2,0.3,17.1,1.7,7.2,0.7,3.4,0.5,2.1,0.4,15.7,1.6,15.0,0.9,12.2,0.9,10.5,1.0,21.5,1.9,13.3,0.8,12.3,0.9,11.5,1.0,15.1,1.6,16.6,1.0,17.6,1.1,18.0,1.3,13.5,1.6,19.8,0.9,24.0,1.2,25.9,1.3,10.8,1.5,10.2,0.7,12.6,1.0,14.4,1.1,3.3,0.6,6.8,0.6,9.2,0.8,10.9,1.0,1.5,0.5,2.2,0.4,2.7,0.4,3.3,0.5,1.1,0.7,1.4,0.3,1.9,0.4,2.3,0.5,0.4,0.3,40565,1084,50386,1166,55247,1098,22369,1215,52359,1287,61059,1489,67229,1692,31750,2078,22.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),18.8,(X)
5000900US4211,4211,"Congressional District 11 (109th Congress), Pennsylvania",267671,3264,174694,4742,129483,4783,92977,4135,9.1,0.9,4.2,0.8,0.8,0.3,19.6,2.0,8.9,0.9,5.4,1.1,3.0,1.0,16.8,1.6,15.2,1.2,11.5,1.3,9.2,1.5,23.0,2.3,12.3,0.9,11.9,1.2,11.3,1.3,12.3,1.9,15.7,1.0,17.1,1.4,17.7,1.8,13.6,1.7,19.4,1.1,23.7,1.5,26.1,1.9,10.3,1.8,10.3,0.7,13.9,1.1,16.5,1.4,2.1,0.7,6.2,0.8,8.5,1.0,10.5,1.2,1.7,0.9,1.8,0.5,2.4,0.7,3.1,0.9,0.3,0.2,1.0,0.2,1.4,0.4,1.8,0.5,0.2,0.2,38904,1245,49791,1445,57470,1887,20308,953,49021,1257,58910,1719,66799,2101,28154,1270,20.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),21.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),19.0,(X)
5000900US4212,4212,"Congressional District 12 (109th Congress), Pennsylvania",260739,4280,168482,3886,129134,4068,92257,4313,10.3,0.9,5.7,0.8,2.0,0.6,20.7,2.0,8.8,0.8,3.9,0.8,2.1,0.5,17.8,1.8,18.1,1.1,13.3,1.1,11.3,1.2,26.7,2.4,12.8,1.0,13.9,1.2,13.3,1.3,10.8,1.5,15.5,1.2,18.2,1.4,18.5,1.5,10.8,1.5,18.4,1.1,22.8,1.4,25.6,1.7,9.6,1.6,9.1,0.7,12.5,1.0,14.9,1.3,2.2,1.1,4.9,0.7,6.8,1.1,8.5,1.4,1.0,0.4,1.0,0.5,1.5,0.7,2.0,0.9,0.1,0.1,1.0,0.4,1.4,0.6,1.8,0.7,0.3,0.2,34948,1282,45500,1687,52023,1589,19210,903,45417,1316,55223,1923,62135,2382,25956,1127,25.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.0,(X)
5000900US4213,4213,"Congressional District 13 (109th Congress), Pennsylvania",246180,5193,163206,5346,123827,5293,82974,4000,6.3,0.9,3.0,0.8,1.5,0.6,13.6,2.2,5.6,0.7,2.7,0.8,1.8,0.6,11.5,1.9,10.7,1.3,7.1,1.4,5.5,1.2,18.4,2.3,9.3,1.1,7.9,1.4,5.5,1.4,12.0,1.7,14.3,1.4,12.7,1.5,11.3,1.4,17.1,2.8,20.1,1.4,21.7,1.7,22.5,2.0,16.3,2.1,12.7,1.0,16.3,1.4,17.7,1.6,6.5,1.6,12.5,0.8,17.1,1.2,20.2,1.5,3.0,0.8,4.5,0.7,5.9,0.8,7.5,1.0,0.9,0.4,4.1,0.6,5.6,0.9,6.7,0.9,0.8,0.4,54272,2024,69384,2042,77520,2569,30852,1845,71255,1765,85781,2502,96183,2940,39980,2618,26.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.3,(X)
5000900US4214,4214,"Congressional District 14 (109th Congress), Pennsylvania",268595,4661,144038,4540,90615,4199,124557,5070,14.8,1.2,9.6,1.5,2.4,0.7,21.6,2.0,9.4,1.0,4.1,0.9,2.2,0.7,15.4,1.6,16.5,1.2,12.4,1.6,9.8,2.0,21.4,1.7,13.4,1.0,13.0,1.4,10.9,1.5,14.1,1.6,14.8,1.0,17.3,1.4,17.8,1.7,12.2,1.5,15.5,1.1,20.3,1.7,25.2,2.1,9.5,1.4,7.6,0.6,11.3,1.1,14.1,1.5,2.9,0.6,5.4,0.6,8.4,1.1,12.0,1.5,1.5,0.4,1.3,0.3,1.9,0.5,2.9,0.8,0.7,0.4,1.3,0.2,1.8,0.4,2.6,0.6,0.6,0.3,31512,1266,43846,1858,56884,1667,20525,1155,43762,1140,55402,1725,68138,2281,29326,1309,28.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.2,(X)
5000900US4215,4215,"Congressional District 15 (109th Congress), Pennsylvania",260979,3045,180272,4120,141057,4119,80707,3495,4.7,0.6,2.8,0.6,1.4,0.6,10.2,1.5,5.7,0.7,2.2,0.7,1.0,0.4,13.8,1.7,11.3,0.9,8.3,1.0,5.0,1.0,19.7,2.2,11.7,1.0,9.8,1.1,7.5,1.0,16.5,2.4,14.3,1.0,14.0,1.2,12.8,1.3,14.3,1.7,21.0,1.2,23.7,1.3,25.7,1.7,13.7,1.8,14.5,0.9,17.5,1.2,20.5,1.4,6.4,1.4,10.3,0.7,13.4,1.2,15.6,1.4,3.6,0.9,3.6,0.5,4.5,0.7,5.7,0.9,0.9,0.5,2.9,0.5,3.8,0.7,4.7,0.8,1.0,0.5,52012,1137,63037,1983,71157,1571,28955,1439,65774,1555,76124,2009,85694,2350,39867,2540,20.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),20.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),19.1,(X)
5000900US4216,4216,"Congressional District 16 (109th Congress), Pennsylvania",250099,3469,173520,4320,140104,4536,76579,3796,6.8,0.9,3.7,0.8,1.1,0.4,15.2,2.3,4.7,0.6,3.0,0.8,1.1,0.5,10.0,1.5,10.5,1.0,7.4,1.1,5.7,1.2,17.9,2.1,11.0,0.9,9.0,0.9,7.4,1.0,15.1,1.8,16.7,1.1,15.9,1.3,15.7,1.5,18.7,2.6,20.2,1.1,22.4,1.4,24.4,1.7,13.8,1.8,12.2,1.0,15.0,1.3,17.0,1.4,5.3,1.4,11.6,1.0,15.3,1.4,17.7,1.6,2.8,0.7,3.2,0.5,4.4,0.7,5.1,0.8,0.5,0.3,2.9,0.5,3.9,0.6,4.7,0.7,0.7,0.5,50174,1466,62055,1617,68967,2248,29203,1498,66397,2032,78071,2532,86847,3081,37763,2391,23.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.0,(X)
5000900US4217,4217,"Congressional District 17 (109th Congress), Pennsylvania",259933,3109,176379,4247,135020,4181,83554,3685,7.2,0.8,3.6,0.6,1.2,0.4,15.6,2.0,6.0,0.7,3.0,0.7,1.6,0.5,13.0,1.7,11.6,1.0,8.6,1.0,6.1,1.0,18.9,2.1,12.5,0.9,11.4,1.1,9.1,1.1,16.2,2.0,15.8,1.0,16.2,1.4,15.7,1.6,15.5,1.7,23.2,1.2,26.6,1.4,29.3,1.5,14.1,2.1,11.9,0.8,15.1,1.2,17.3,1.4,4.0,1.0,8.3,0.7,10.9,1.0,13.8,1.2,1.8,0.7,2.0,0.3,2.7,0.4,3.3,0.6,0.3,0.2,1.5,0.3,2.0,0.4,2.6,0.6,0.5,0.5,46622,1536,55490,1418,63160,2054,26629,1740,56457,1377,65694,1654,74084,1882,33699,2096,23.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.4,(X)
5000900US4218,4218,"Congressional District 18 (109th Congress), Pennsylvania",266006,4268,177188,4118,145958,4428,88818,4145,6.2,0.8,2.7,0.7,1.9,0.8,13.5,1.8,5.7,0.6,1.8,0.4,0.9,0.3,13.9,1.8,10.8,0.8,6.7,0.8,4.9,0.6,19.1,2.1,11.0,1.0,9.8,1.1,8.1,1.0,14.6,2.1,15.7,1.1,15.3,1.4,14.5,1.6,15.9,2.0,21.3,1.3,24.5,1.7,25.3,1.8,14.2,1.8,13.2,1.0,17.5,1.3,19.1,1.5,4.2,1.0,11.1,0.9,15.2,1.2,17.8,1.4,2.9,1.0,2.7,0.4,3.5,0.6,4.1,0.6,0.8,0.3,2.3,0.4,3.0,0.5,3.4,0.6,0.8,0.5,50444,1329,62635,2015,69340,1905,27254,1667,63104,1716,75379,2197,81595,2540,37441,2503,20.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),20.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.9,(X)
5000900US4219,4219,"Congressional District 19 (109th Congress), Pennsylvania",269359,2723,182411,4255,145710,4727,86948,4396,5.1,0.6,2.5,0.6,0.7,0.3,11.2,1.5,5.0,0.5,2.2,0.5,1.1,0.4,11.9,1.3,11.5,1.0,7.8,1.1,5.0,0.8,20.5,2.3,11.9,0.9,9.7,0.9,8.0,1.0,17.1,1.9,16.7,1.2,18.3,1.3,16.8,1.5,14.3,1.8,21.8,1.1,24.1,1.4,26.3,1.5,15.3,2.1,14.5,1.2,17.9,1.3,20.7,1.5,5.5,1.6,9.9,0.8,12.7,1.0,15.4,1.2,3.0,0.7,2.2,0.4,2.8,0.5,3.5,0.6,1.1,0.6,1.5,0.3,2.1,0.4,2.6,0.5,0.1,0.1,49872,1355,59001,1800,67265,1562,28202,1319,60062,1319,69672,1699,77711,2014,36914,1396,21.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),20.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.2,(X)
